observation_id,non_conformity
1009471052,0.49005
1006211052,0.39549
1010601054,0.25561
1014061054,0.08043
1005621056,0.12741000000000002
1016221056,0.10526999999999997
1003761057,0.81446
1011661059,0.18808999999999998
1013241059,0.22516000000000003
1011841060,0.37532
1003591060,0.29063000000000005
1019411064,0.18889999999999996
1008711064,0.13353000000000004
1010461065,0.07769999999999999
1008341066,0.40481999999999996
1008711067,0.74874
1003561067,0.49954
1005151067,0.09614999999999996
1015501069,0.14471999999999996
1008341071,0.10077999999999998
1008561073,0.045499999999999985
1008561077,0.38974
1012451079,0.27098999999999995
1018881081,0.16307000000000005
1016291082,0.13949
1009471082,0.99463
1010821083,0.11356999999999995
1001841085,0.15142
1008711085,0.3185
1011431086,0.8368
1012451086,0.38715
1011671086,0.17820000000000003
1014251086,0.04266000000000003
1001841087,0.18466000000000005
1019251088,0.6193299999999999
1001841088,0.27492000000000005
1010331088,0.07332000000000005
1016951090,0.10194000000000003
1003581091,0.09323999999999999
1010331093,0.08109
1019151094,0.17815000000000003
1013241096,0.07721999999999996
1004091097,0.45670999999999995
1003701097,0.35495
